64, 12
47,1.00,1.00,-0.45075,2.02913,2.55363,0.2741,-0.46389,-0.10774,-0.36141,-0.1055,-0.52549
48,1.00,1.00,-0.37298,1.25375,-0.78456,-0.34929,-0.55315,-0.14001,-0.63361,-0.1055,-0.39083
50,1.00,1.00,-0.45593,-1.07238,-0.78456,-0.60431,-0.46771,-0.14646,-0.3444,-0.1055,-0.50866
51,1.00,1.00,-0.36952,2.02913,-0.78456,-0.49097,-0.53972,-0.1271,-0.58257,-0.1055,-0.49182
52,1.00,1.00,-0.26323,1.25375,1.21835,-0.20761,-0.09466,-0.14001,0.39849,-0.1055,0.21515
53,1.00,1.00,-0.3315,0.47837,0.55072,-0.57598,-0.51195,-0.01093,0.74441,-0.1055,-0.55915
54,1.00,1.00,0.19043,1.25375,-0.11692,-0.60431,-0.22315,-0.10128,-0.63928,-0.1055,1.17461
55,1.00,1.00,0.3235,2.02913,-0.78456,-0.1226,-0.52715,-0.16583,-0.45214,-0.1055,-0.28983
56,1.00,1.00,-0.46803,-0.29701,-0.11692,-0.85933,-0.49201,-0.15292,-0.08354,-0.1055,-0.55915
57,1.00,1.00,1.12367,-1.07238,-0.78456,-0.97268,-0.55507,-0.16583,-0.97953,-0.1055,-0.57599
58,1.00,1.00,-0.38939,0.47837,0.55072,-0.34929,-0.40291,-0.14001,0.13196,-0.1055,-0.45816
59,1.00,1.00,1.43907,3.57989,9.89763,0.9825,0.67168,1.44125,-0.54288,-0.1055,-0.37399
60,1.00,1.00,-0.27447,0.47837,0.55072,0.35911,0.06257,-0.13356,0.11494,-0.1055,0.26565
62,1.00,1.00,-0.31422,-0.29701,-0.78456,-0.80266,-0.54892,-0.12065,-0.4011,-0.1055,-0.54232
63,1.00,1.00,-0.47148,1.25375,-0.78456,-0.17927,-0.36133,-0.16583,-0.44647,-0.1055,-0.54232
64,1.00,1.00,0.9785,1.25375,-0.78456,-0.46263,-0.54523,-0.14001,-0.70166,-0.1055,-0.49182
